utterance_id,rel_path,speaker_id,dialect_group,duration_sec,score,transcript
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-10-Chto-za-chelovek-byl-moy-otets_0005,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-10-Chto-za-chelovek-byl-moy-otets_0005.wav,librispeech_295,standard,3.52,-0.06,он умел взять верх в отношениях со всяким
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-10-Chto-za-chelovek-byl-moy-otets_0008,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-10-Chto-za-chelovek-byl-moy-otets_0008.wav,librispeech_295,standard,7.86,-0.43,он был оригинален но не всегда а употреблял оригинальность как средство заменяющее в иных случаях светскость или богатство
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-10-Chto-za-chelovek-byl-moy-otets_0013,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-10-Chto-za-chelovek-byl-moy-otets_0013.wav,librispeech_295,standard,3.94,-0.09,он как и все бывшие военные не умел одеваться по модному
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-10-Chto-za-chelovek-byl-moy-otets_0015,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-10-Chto-za-chelovek-byl-moy-otets_0015.wav,librispeech_295,standard,6.98,-0.17,всегда очень широкое и легкое платье прекрасное белье большие отвороченные манжеты и воротнички
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-10-Chto-za-chelovek-byl-moy-otets_0019,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-10-Chto-za-chelovek-byl-moy-otets_0019.wav,librispeech_295,standard,10.6,-0.34,он любил музыку певал аккомпанируя себе на фортепьяно романсы приятеля своего а цыганские песни и некоторые мотивы из опер
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0002,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0002.wav,librispeech_295,standard,2.09,-0.15,у меня была только синяя краска
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0003,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0003.wav,librispeech_295,standard,3.12,-0.04,но несмотря на это я затеял нарисовать охоту
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0012,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0012.wav,librispeech_295,standard,4.04,-0.29,поэтому я очень хорошо помню чувство которое они во мне возбуждали
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0016,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0016.wav,librispeech_295,standard,3.05,-0.11,дверь тотчас затворилась за ними
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0017,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0017.wav,librispeech_295,standard,3.15,-0.27,ну начались занятия подумал я
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0018,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0018.wav,librispeech_295,standard,5.52,-0.06,мне казалось что важнее тех дел которые делались в кабинете ничего в мире быть не могло
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0019,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0019.wav,librispeech_295,standard,8.09,-0.38,в этой мысли подтверждало меня еще то что к дверям кабинета все подходили обыкновенно перешептываясь и на цыпочках
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0022,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0022.wav,librispeech_295,standard,10.7,-0.27,карл иваныч на цыпочках но с лицом мрачным и решительным с какими то записками в руке подошел к двери и слегка постучался
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0023,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0023.wav,librispeech_295,standard,2.64,-0.08,его впустили и дверь опять захлопнулась
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0027,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0027.wav,librispeech_295,standard,8.29,-0.46,карл иваныч утирая платком слезы которые я заметил на его щеках вышел из двери и бормоча что то себе под нос пошел на верх
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0028,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0028.wav,librispeech_295,standard,3.92,-0.13,вслед за ним вышел папа и вошел в гостиную
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0029,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0029.wav,librispeech_295,standard,1.85,-0.12,знаешь что я сейчас решил
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0031,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0031.wav,librispeech_295,standard,3.61,-0.35,я беру карла иваныча с детьми место в бричке есть
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0037,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0037.wav,librispeech_295,standard,4.0,-0.1,но что забавнее всего это счет который он принес мне
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0051,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-11-Zanyatiya-v-kabinete-i-gostinnoi_0051.wav,librispeech_295,standard,6.16,-0.42,лучше я без жалованья буду служить вам прибавил он одной рукой утирая слезы а другой подавая счет
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0001,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0001.wav,librispeech_295,standard,3.75,-0.05,мы жались один к другому и ничего не говорили
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0002,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0002.wav,librispeech_295,standard,3.33,-0.05,почти вслед за нами тихими шагами вошел гриша
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0004,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0004.wav,librispeech_295,standard,9.06,-0.22,вдыхая в себя воздух твердил он с различными интонациями и сокращениями свойственными только тем которые часто повторяют эти слова
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0008,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0008.wav,librispeech_295,standard,3.41,-0.21,напротив он был спокоен задумчив и даже величав
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0009,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0009.wav,librispeech_295,standard,2.86,-0.12,движения его были медленны и обдуманны
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0012,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0012.wav,librispeech_295,standard,3.82,-0.1,в окна обращенные на лес ударяла почти полная луна
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0016,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0016.wav,librispeech_295,standard,11.06,-0.22,сложив свои огромные руки на груди опустив голову и беспрестанно тяжело вздыхая гриша молча стоял перед иконами потом с трудом опустился на колени и стал молиться
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0018,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0018.wav,librispeech_295,standard,4.92,-0.21,он начал говорить свои слова с заметным усилием стараясь выражаться по славянски
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0023,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0023.wav,librispeech_295,standard,6.36,-0.24,вместо веселия и смеха на которые я рассчитывал входя в чулан я чувствовал дрожь и замирание сердца
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0024,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0024.wav,librispeech_295,standard,5.96,-0.41,долго еще находился гриша в этом положении религиозного восторга и импровизировал молитвы
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0026,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0026.wav,librispeech_295,standard,4.42,-0.35,то говорил он прости мя господи научи мя что творить
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0029,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0029.wav,librispeech_295,standard,2.53,-0.33,то слышны были одни жалобные рыдания
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0030,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0030.wav,librispeech_295,standard,4.06,-0.25,он приподнялся на колени сложил руки на груди и замолк
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0031,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0031.wav,librispeech_295,standard,5.62,-0.31,я потихоньку высунул голову из двери и не переводил дыхания гриша не шевелился
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0036,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-12-Grisha_0036.wav,librispeech_295,standard,8.42,-0.35,но впечатление которое он произвел на меня и чувство которое возбудил никогда не умрут в моей памяти о великий христианин гриша
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-13-Natalya-Savishna_0004,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-13-Natalya-Savishna_0004.wav,librispeech_295,standard,6.94,-0.19,и на этом новом поприще она заслужила похвалы и награды за свою деятельность верность и привязанность к молодой госпоже
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-13-Natalya-Savishna_0008,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-13-Natalya-Savishna_0008.wav,librispeech_295,standard,8.8,-0.27,через шесть месяцев однако так как никто не мог заменить наталью она была возвращена в двор и в прежнюю должность
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-13-Natalya-Savishna_0010,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-13-Natalya-Savishna_0010.wav,librispeech_295,standard,2.5,-0.06,и действительно она сдержала свое слово
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-13-Natalya-Savishna_0019,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-13-Natalya-Savishna_0019.wav,librispeech_295,standard,2.06,-0.28,что с вами голубушка наталья савишна
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-13-Natalya-Savishna_0030,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-13-Natalya-Savishna_0030.wav,librispeech_295,standard,3.47,-0.17,она приговаривала да мой батюшка да
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-13-Natalya-Savishna_0039,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-13-Natalya-Savishna_0039.wav,librispeech_295,standard,3.73,-0.44,за обедом наливая себе квасу я уронил графин и облил скатерть
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-14-Razluka_0010,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-14-Razluka_0010.wav,librispeech_295,standard,3.06,-0.14,один из них натужившись держал подъем
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-14-Razluka_0013,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-14-Razluka_0013.wav,librispeech_295,standard,5.44,-0.3,одни из них выставляя свои косматые оплывшие ноги жмурили глаза и дремали
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-14-Razluka_0017,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-14-Razluka_0017.wav,librispeech_295,standard,2.55,-0.34,но ни одной тучки не было на небе
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-14-Razluka_0018,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-14-Razluka_0018.wav,librispeech_295,standard,12.92,-0.47,сильный западный ветер поднимал столбами пыль с дорог и полей гнул макушки высоких лип и берез сада и далеко относил падавшие желтые листья
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-14-Razluka_0019,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-14-Razluka_0019.wav,librispeech_295,standard,4.16,-0.2,я сидел у окна и с нетерпением ожидал окончания всех приготовлений
librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-14-Razluka_0023,librispeech_295/librispeech_295_Leo-Tolstoy-Detstvo-RUSSIAN-14-Razluka_0023.wav,librispeech_295,standard,3.03,-0.12,кто поедет с папа кто с карлом иванычем
